"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"posterior al dividendo demográfico","PST","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.270412071983673","0.492555539473042","0.772691085248946","1.00544809755909","2.00343823421255","3.73265331640749","6.79684474947743","10.6494593668699","15.8774317568993","22.9084339191132","30.5592875523137","36.6625481691501","44.7000192245666","49.7846814252582","54.9777006178841","58.50482512867","60.4365352043183","65.6847350335987","67.6812549954172","68.8943191344564","71.0078451920983","71.4527127899553","74.2481614613766","75.7460868233501","77.4032074997977","78.718882139857","83.2046121523231","83.8207586484466","","",
"Polinesia Francesa","PYF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.090971944","0.21438525","1.316164696","3.448900232","6.357063545","6.251588946","8.200216486","14.12429379","17.88453743","21.54218547","25.10796425","28.59","33.87","44.6","49","49","52.87663059","56.8","60.68","64.56020975","68.44041949","72.70389531","","",
"Qatar","QAT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.190209535","0.930185833","3.083749186","3.52002985","4.070728915","4.863679179","6.170268561","10.22612893","19.24233642","20.70164785","24.73349378","28.97411271","37","44.3","53.1","69","69","69.3","85.3","91.49","92.88482645","95.12466217","97.38884917","99.65284913","",
"Rumania","ROU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.003703214","0.026300162","0.074952756","0.221622649","0.445444676","2.237649473","2.697580217","3.613717291","4.538669029","6.58","8.9","15","21.5","24.66","28.3","32.42","36.6","39.93","40.00999678","45.87999425","49.7645","54.08","55.7632","59.50395129","63.74728218","70.68127793","",
"Federación de Rusia","RUS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.000672532","0.013447238","0.053817493","0.148151042","0.26975293","0.472963763","0.812744451","1.018984614","1.977230109","2.944367787","4.128271818","8.298860616","12.8593889","15.2266732","18.02327746","24.66","26.83","29","43","49","63.8","67.97","70.52","70.1","73.09143462","76.00813853","80.86472186","",
"Rwanda","RWA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000883372","0.001625791","0.011763573","0.067176482","0.06283146","0.24067241","0.292784719","0.356918467","0.430854243","0.556041165","","2.115387178","4.5","7.7","8","7","8.023854277","9","10.6","18","20","21.76763262","","",
"Asia meridional","SAS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000108892037484159","0.000213405218935958","0.00107759839867612","0.022538058698953","0.0409035293739115","0.060390755784059","0.117714358250296","0.227646629594943","0.475928509361668","0.664542970301687","1.46664446850377","1.84665677677393","2.19007537447087","2.55564645668163","2.99224040780104","3.98381730183109","4.42625968942614","5.16686609553699","7.21973969713248","9.41001702905328","11.5311286506713","13.7606188573742","19.0593018778098","16.2234730219695","20.2398494772251","30.0991840496482","","",
"Arabia Saudita","SAU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.010956134","0.026732651","0.052099031","0.101429893","0.49358534","2.210691809","4.681053166","6.38470502","8.001582891","10.234533","12.70503599","19.45955435","30","36","38","41","47.5","54","60.5","64.71365737","69.6162358","74.87927469","82.12000121","93.31000185","",
"Sudán","SDN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0.001231819","0.004805071","0.008794581","0.025785032","0.140185224","0.439477639","0.538471703","0.791561615","1.292040678","","8.66","","","16.7","17.46","21","22.7","24.64","26.61","14.09999994","30.87029573","","",
"Senegal","SEN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000692848","0.011238219","0.027347441","0.079871379","0.311090952","0.403967486","0.983794059","1.006454537","2.10143643","4.38602398","4.786684083","5.611738652","6.89","7.12","7.5","8","9.8","10.8","13.1","17.7","27","25.66476804","46","","",
"Singapur","SGP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.161504498","0.471368155","0.763278139","1.185203797","2.873418722","8.34995903","13.47162042","19.59076716","24.15543693","36","41.67042518","47","53.83794329","62","61","59","69.9","69","69","71","71","72","80.90205685","79.02923586","79.012957","84.45226789","84.44953878","88.16563603","",
"Islas Salomón","SLB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.02487191","0.268683585","0.391923246","0.508292797","0.494541498","0.481296806","0.468551964","0.501919843","0.555609882","0.649672673","0.844307573","1.646347989","2","3","4","5","6","6.9974","8","9","10.00046498","11.00090227","11.92422906","","",
"Sierra Leona","SLE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0.002506116","0.004987835","0.014805065","0.048490656","0.118254246","0.160264445","0.176198957","0.190173282","0.203007681","0.21539161","0.227669467","0.239834699","0.25","0.26","0.58","0.9","2.5","4","6.057298984","6.344421603","11.77318438","9","","",
"El Salvador","SLV","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.086389581","0.256960679","0.425253672","0.845428741","1.177397269","1.5","1.9","2.5","3.2","4.2","5.5","6.11","10.08","12.11","15.9","18.9","20.32138772","23.1093","24.76171215","26.80260496","28.99707305","33.8207289","","",
"San Marino","SMR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","1.362132711","1.428075186","1.41854848","1.408557941","42.80331575","48.79949531","50.34166909","50.83483994","50.00345304","50.56634304","50.2595642","50.20865936","50.36482211","54.52","54.21","","49.6","","","","","","60.18230126","","",
"Somalia","SOM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0.00150955","0.002948713","0.00716442","0.013910394","0.02","0.079039179","0.115614213","0.376198003","1.053454744","1.077327839","1.100216368","1.122235622","1.142687372","1.160610542","","1.25","1.3767","1.5","1.63","1.76","1.88","2.004048698","","",
"Serbia","SRB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","26.3","27.2","33.15","35.6","38.1","40.9","42.2","48.1","53.45036418","62.07508046","65.3170254","67.05684137","70.33083553","73.36070915","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0686550577619583","0.128832605182419","0.234167477227888","0.359615787434045","0.500111927396347","0.639732241832104","0.825539086003685","1.10346620022499","1.49643281019143","2.02990115172837","2.701036522785","3.48265938219243","3.88241882188268","4.60449853294213","7.00094621946545","8.39563907887224","10.2828145015588","12.3604501635423","15.053229755547","20.7427253308965","19.3377426209045","25.4122688605177","","",
"Sudán del Sur","SSD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.829969245","4.51615373","5.5","6.679728051","7.977428907","","",
"África al sur del Sahara","SSF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0687357193660803","0.128979665831657","0.234454480451355","0.360339311211699","0.5009513798638","0.640984265625872","0.827155548105121","1.10508030138634","1.49913624251293","2.03265443279007","2.70502061805253","3.48658471720997","3.8866518273984","4.60449853294213","7.00460756754665","8.39925610293403","10.2865684748128","12.3642174534071","15.0567497460665","20.745923226714","19.3412224293872","25.4153314962698","","",
"Pequeños Estados","SST","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.721495800188429","1.25710256452889","2.25451147852694","3.17905949513012","5.00670233182108","6.68650115183717","8.93622321321242","10.867551125509","12.6378359780663","13.7175681559598","15.3535860977086","17.3588682685003","20.0017815814391","22.4349948649615","25.9464678357027","30.21939986154","32.9295707118266","37.1796115388238","40.7604061806557","43.928340124279","46.5637305230791","52.7965439050208","","",
"Santo Tomé y Príncipe","STP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.295847047","0.363203161","4.638516816","6.310917888","7.580665169","10.16184431","13.32285269","13.75948422","14.18201978","14.5904832","15.48","16.41","18.75","20.1612","21.5724","23","24.41","25.82","28","29.9312292","","",
"Suriname","SUR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.114720735","0.226306297","1.003086936","1.670148436","1.891871357","2.506411052","3.064448389","4.161568745","4.719875395","6.076047814","6.403086288","9.499626942","14.11","21.06","31.36","31.59","32","34.6812","37.4","40.08","42.76382778","45.4","48.94517397","","",
"República Eslovaca","SVK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.127829232","0.318509704","0.523210163","0.783290109","1.173381014","2.689809786","5.437758139","9.426803201","12.52832185","40.14","43.04","52.89","55.19","56.08","61.8","66.05","70","75.71","74.43999717","76.70999012","77.8826","79.98","77.6347","80.47585728","81.62566752","80.66033556","",
"Eslovenia","SVN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.409792399","1.071570172","2.898985609","5.072272271","7.591923004","10.10460285","12.61093843","15.11025956","30.17591047","27.83888542","31.85479301","40.81","46.81","54.01","56.74","58","64","70","67.33999481","68.34997453","72.6756","71.59","73.0987","75.49850426","78.88542636","79.7499766","",
"Suecia","SWE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.584192066","1.160519453","1.497871352","1.716364182","3.412810096","5.098024244","9.04359976","23.72794756","33.46751233","41.43278316","45.68765221","51.76566494","70.57","79.13","83.89","84.83","87.76","82.01","90","91","90","92.76998606","93.17998801","94.7836","92.52","90.6102","89.65094761","95.51006745","92.14167705","",
"Eswatini","SWZ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00103175","0.050399009","0.088545986","0.096099605","0.4707176","0.926191777","1.28159005","1.816203807","2.437073851","3.228685073","3.696961073","3.696538789","4.1","6.85","8.94","11.04","18.13","20.78178258","24.7","26.17500573","25.64304231","28.57352278","47","","",
"Sint Maarten (Dutch part)","SXM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.651474286","1.28295593","2.526177514","6.229054803","7.395629183","11.01510293","14.30417083","14.59250432","24.27213922","25.41326815","34.95197117","38.38","40.44","","41","43.16400446","47.076","50.4","51.25470199","54.25961786","56.51470815","58.76981124","","",
"República Árabe Siria","SYR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.032607814","0.063687286","0.124295462","0.18169858","0.35375913","2.093101019","3.397972614","4.321593778","5.648106049","7.832551569","11.5","14","17.3","20.7","22.5","24.3001","26.2","28.09","29.97979724","31.86962727","34.25340193","","",
"Islas Turcas y Caicos","TCA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.000658168","0.004268504","0.012321728","0.035707076","0.045934134","0.166069665","0.320308555","0.360920107","0.3992577","0.581045764","0.847224521","1.19","1.5","1.7","1.9","2.1","2.5","2.9","3.5","5","6.49999812","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00115652728777476","0.00401464308523091","0.0130515834137773","0.033627577725944","0.0953209178190883","0.327365983459329","0.86320026539032","1.91834617572214","2.81298348140194","4.46074903483536","5.83550071307671","6.97001660002841","8.41782314285455","10.2960422805517","14.5654376913843","19.5137088127357","24.0859015493009","29.3405130466642","32.806699904442","36.529159469127","39.7164193738599","42.0618027503692","44.2904169011263","48.7288078320718","51.1687446618058","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0243217665475847","0.0765641175704897","0.14664018679622","0.29990560138028","0.537300214656422","1.02298242923314","1.53355435545425","2.50101155141372","3.60385750926429","6.60209598045118","9.12139328914362","12.9213106442657","15.0645048913815","17.8430892604583","23.0680841952779","26.6502703896661","30.4274160484348","38.1363445838502","42.5553088824452","50.1062173658907","53.7765064769087","57.8326992231248","59.6719166596162","63.5147643144391","67.3707225931384","76.5549949654335","",
"Togo","TGO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010929139","0.211139465","0.305583935","0.590363264","0.8","0.9","1","1.2","1.5","1.8","2","2.2","2.4","2.6","3","3.5","4","4.5","5.7","7.12","11.31","12.36022497","","",
"Tailandia","THA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.22E-05","0.000343725","0.013580966","0.038614321","0.074825338","0.115472136","0.360522185","1.091218985","2.426242432","3.689041279","5.556326121","7.531250335","9.299027238","10.67730332","15.02600436","17.16071472","20.03","18.2","20.1","22.4","23.66992562","26.46","28.94","34.89","39.31612674","47.50496562","52.89192934","56.81748093","",
"Tayikistán","TJK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.032791858","0.048599595","0.051259133","0.055462827","0.064583777","0.077479907","0.298690024","3.772406207","7.197619518","8.78","10.07","11.55","13.03","14.51","16","17.49","18.98","20.47","21.96","","",
"Turkmenistán","TKM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.04502077","0.133282183","0.175209518","0.302132016","0.425182632","0.754053983","0.997256559","1.319573118","1.406360688","1.75","1.95","3","5","7.1958","9.6","12.2","14.99677482","17.99032446","21.25099741","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0136518546233144","0.0299255128344186","0.0500638859990759","0.111057669631292","0.313942800438901","0.613921256631139","1.23792364446344","2.06324206304847","3.90354296649378","5.64669690582963","8.87928662015989","11.3104058739585","14.4445905307","16.6847773889905","20.8944023160275","23.9048360597149","26.6835339517384","31.2774536200019","34.9761650872737","39.6999637732344","43.3896547165045","46.4145808621535","48.9358794727872","54.8571419000833","57.524676380859","63.2598863874555","","",
"Timor-Leste","TLS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","0","","","0.099031768","0.5","1","1.5","2","3","4","7","11","17.5","23","25.24624959","27.49273173","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00284163423552243","0.013372909517797","0.0264298787332471","0.0781139920619697","0.166168007264311","0.431233049278274","0.857976089775615","1.15088851161126","2.83049722835857","4.06992734817576","7.53392192857601","8.53719167349151","9.91140887318102","11.8685130864214","15.0146750039573","17.6937325834104","20.6449973373033","22.912134025388","26.1890997939571","29.7190970854109","34.7099199746565","43.0491731678186","42.9906882163219","50.9832270973888","59.0194939544909","",
"Tonga","TON","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.12323112","0.163793456","0.510866122","0.765134358","1.01796712","2.434398044","2.825371839","2.907297316","2.985817368","3.952373895","4.907782762","5.853944095","7.179865329","8.110769944","10","16","25","30","32.75396061","35.95444145","38.65127243","39.95","41.24872764","","",
"Asia meridional (BIRF y la AIF)","TSA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000108892037484159","0.000213405218935958","0.00107759839867612","0.022538058698953","0.0409035293739115","0.060390755784059","0.117714358250296","0.227646629594943","0.475928509361668","0.664542970301687","1.46664446850377","1.84665677677393","2.19007537447087","2.55564645668164","2.99224040780104","3.98381730183109","4.42625968942614","5.16686609553699","7.21973969713248","9.41001702905328","11.5311286506713","13.7606188573742","19.0593018778098","16.2234730219695","20.2398494772251","30.0991840496482","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0687357193660803","0.128979665831657","0.234454480451355","0.360339311211699","0.5009513798638","0.640984265625872","0.827155548105121","1.10508030138634","1.49913624251293","2.03265443279007","2.70502061805253","3.48658471720997","3.8866518273984","4.60449853294213","7.00460756754665","8.39925610293403","10.2865684748128","12.3642174534071","15.0567497460665","20.745923226714","19.3412224293872","25.4153314962698","","",
"Trinidad y Tobago","TTO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.158149899","0.393080525","1.173174658","2.724825339","5.814250962","7.721411474","15.38462722","21.99867548","25.97176411","27.02427008","28.97671243","30.00374858","32.3","34.8","44.3","48.5","55.2","59.5162","63.8","65.1","69.19847061","73.29694122","77.32605293","","",
"Túnez","TUN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.007379544","0.011191954","0.027615372","0.043656974","0.107940957","1.602494764","2.750740293","4.297966035","5.252887295","6.490845795","8.528817752","9.655086542","12.98640865","17.1","27.53","34.07","36.8","39.1","41.4416","43.8","46.16","46.5","49.59999484","64.19081023","64.19081023","",
"Turquía","TUR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.008457732","0.049869182","0.081691205","0.192724936","0.473695432","0.698805129","2.292117685","3.761685035","5.189481461","11.38","12.33","14.58","15.46","18.24","28.63","34.37","36.4","39.82","43.06571043","45.13","46.25","51.04","53.74497914","58.34773401","64.68461768","71.04276107","",
"Tuvalu","TUV","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","5.241639585","","","","","","","10","15","20","25","30","35","37","39.2","42.7","46.00915151","49.31833862","","",
"Tanzanía","TZA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.001622155","0.007900283","0.009244125","0.075130889","0.11719444","0.171300351","0.222484414","0.676962857","0.877574971","1.1","1.3","1.6","1.9","2.4","2.9","3.2","3.95","4.4","7","20","13","25","","",
"Uganda","UGA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.002863471","0.004625948","0.010319341","0.065289465","0.10554394","0.163714063","0.237945087","0.384093505","0.46484984","0.71997068","1.742205503","2.529363038","3.671965351","7.9","9.78","12.5","13.01354333","14.1","15.5","16.9","17.83485947","21.87617046","23.70653091","","",
"Ucrania","UKR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00077697","0.013641246","0.043083985","0.098580381","0.198821885","0.301075792","0.405385448","0.716183762","1.238759547","1.873885116","3.148127588","3.489477881","3.749764415","4.506124564","6.55","11","17.9","23.3","28.70826284","35.27","40.954129","46.23597546","48.88464368","53","58.88947945","","",
"Ingreso mediano alto","UMC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00922619292496889","0.0215591643947926","0.0525401567915272","0.123150304972746","0.25648670862575","0.603318583537224","1.26248062290281","2.48061137353101","3.57026314663527","5.89543026882755","7.77784853891421","9.77154833390754","11.3806831026229","13.8621979930117","18.4891227958901","23.1864531130353","28.1717687509575","33.5109059363534","37.7701579502152","42.4157941620145","45.8037132988138","48.6713883901386","52.4755511041126","55.2245419991356","58.8140955527489","","",
"Uruguay","URY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.062474386","0.310128582","1.847472089","3.363239668","6.987069365","9.972765285","10.53905775","11.12143768","11.4194702","15.93713672","17.06309834","20.08818956","29.4","34","39.3","41.8","46.4","51.40466106","54.45376868","57.69","61.46","64.5707871","66.4","68.27966256","","",
"Estados Unidos","USA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.784728502","1.163193726","1.724202539","2.271673294","4.862780635","9.237088297","16.41935296","21.61640097","30.09319659","35.84872446","43.07916264","49.08083159","58.78540388","61.69711712","64.75825648","67.96805292","68.93119327","75","74","71","71.69","69.72946076","74.7","71.4","73","74.55420245","85.54442129","87.26611282","","",
"Uzbekistán","UZB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.001527093","0.004285074","0.010536935","0.020754437","0.030688343","0.484347308","0.597567994","1.081939742","1.912595178","2.593725421","3.343509888","6.388321967","7.490604681","9.080114523","11.9","15.9","18.6","23.6","26.8","35.5","42.8","46.79128694","52.30510079","","",
"San Vicente y las Granadinas","VCT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.128634622","0.483248317","0.926371957","1.853997683","2.7820023","3.245037411","5.094809778","5.54959488","6.462274167","7.371165842","9.198278082","12","16","21","31","33.7","36.7","40","43.5","47.4","17.13206652","20.68943522","22.00427798","22.39426119","",
"Venezuela","VEN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.012082134","0.041587233","0.055486978","0.122214848","0.24826058","0.390959318","1.383990391","2.839825767","3.359597465","4.636000948","4.910446327","7.499963465","8.404469592","12.55299791","15.22471148","20.83","25.88","32.7","37.37","40.22","49.05008307","54.9","57","64","60","72","","",
"Islas Vírgenes Británicas","VGB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","18.88574127","","","","","","","36","37","37.4","37.6","","","","77.70142968","77.70426829","","",
"Islas Vírgenes (EE.UU.)","VIR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.940645283","2.801957634","4.647185664","6.948368986","9.245220221","11.07460593","13.81508054","18.37576604","27.49443238","27.42907299","27.37700879","27.34431967","27.33261054","27.33933584","27.36177742","27.39650968","31.22","35.6","40.5479","45.3","50.07","54.8391373","59.6083158","64.3774943","","",
"Viet Nam","VNM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000134813","0.003981962","0.013078543","0.128926663","0.254248276","1.265651236","1.854999236","3.780280814","7.642408528","12.73992929","17.25456172","20.75544477","23.92","26.55","30.65","35.07","36.8","38.5","41","45","53","58.14","70.34963558","",
"Vanuatu","VUT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.056845636","0.139505815","0.274185942","0.538300048","2.108336891","2.830572239","3.510038711","3.903295845","4.746602619","5.082333808","5.850585059","6.8","7.269119923","7.5","8","9.2","10.598","11.3","18.8","22.35140458","24","25.71978784","","",
"Mundo","WLD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0492353503886526","","","0.251450442591747","0.445977086893624","0.775649689341711","1.32347045397308","2.03950652580076","3.136401900919","4.62993045748961","6.73387474504941","8.05906627397075","10.5283556344911","12.211580366156","14.1003490298931","15.702878134049","17.4831725422458","20.4117077812427","22.9587408851459","25.3707942856145","28.7534640611051","31.1481630149941","34.2253845879942","36.7663427256663","39.858552615327","41.6884848496936","44.7036997371895","49.7230790800114","","",
"Samoa","WSM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.174571863","0.230359015","0.285308333","0.566392533","1.689902831","2.244832676","2.799630449","3.07552941","3.352592112","4.469173873","4.749983235","5.031615316","6","7","11","12.92249","15.3","21.2","25.40700977","29.41173011","33.61093932","","",
"Kosovo","XKX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.89359681","89.44303197","",
"Yemen, Rep. del","YEM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000621081","0.015025295","0.023323243","0.056628675","0.082500387","0.090802459","0.518796032","0.6047341","0.881222989","1.048597934","1.247824049","5.01","6.89","9.96","12.35","14.905","17.4465","20","22.55","24.08540947","24.57920836","26.71835477","","",
"Sudáfrica","ZAF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.013283591","0.038869106","0.113747184","0.246905533","0.676740104","0.841882931","1.632093791","2.906220867","4.116249583","5.348559732","6.346619318","6.710322437","7.007691726","8.425118683","7.48854253","7.607139675","8.065375174","8.43","10","24","33.97","41","46.5","49","51.91911572","54","56.16739447","","",
